test;variables_used;mse;r_squared;aic
2885;x1, x2, x4, x4_squared, x5_squared, x6, x6_squared;76.25489143703517;0.8689955000732263;7187.958629833247
2625;x1, x1_squared, x2, x4, x4_squared, x5_squared, x6_squared;76.25518836805652;0.8689949899511971;7187.9625237532
508;x1_squared, x2_squared, x3_squared, x4_squared;76.71434524696049;0.868206166884569;7187.965787893738
3403;x1, x1_squared, x2, x3, x4_squared, x5, x5_squared, x6_squared;76.1033452845483;0.8692558535738115;7187.969289371896
820;x1, x1_squared, x2, x4_squared, x5;76.56214033081696;0.8684676521289909;7187.979769417415
955;x1, x2, x3, x4_squared, x6;76.56220166790702;0.8684675467529992;7187.98057055836
1877;x1, x2, x3, x4_squared, x5, x5_squared;76.41235026519752;0.8687249887046606;7188.021402203264
3021;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5_squared, x6_squared;76.26052432626568;0.8689858228732084;7188.032496323463
3137;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6_squared;76.2606156745404;0.8689856659385538;7188.033694167574
3588;x1, x2, x3, x4_squared, x5, x5_squared, x6, x6_squared;76.10838942002336;0.8692471878419086;7188.035567251018
2790;x1, x2, x2_squared, x3, x4_squared, x5_squared, x6;76.26077438279954;0.8689853932806858;7188.0357752954615
2522;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5_squared;76.26163432957954;0.8689839159079461;7188.047051629048
804;x1, x1_squared, x2, x3, x4_squared;76.56742913254607;0.8684585660649671;7188.04884558278
2664;x1, x1_squared, x2_squared, x3, x4_squared, x5_squared, x6;76.26262204263787;0.868982219035092;7188.060003182877
1181;x1_squared, x2, x3_squared, x4_squared, x6_squared;76.57123395587956;0.8684520294485123;7188.098536800629
3146;x1_squared, x2_squared, x3_squared, x4_squared, x5_squared, x6, x6_squared;76.26578729152858;0.8689767811957578;7188.101506911986
978;x1, x2, x4, x4_squared, x5;76.5721446808418;0.8684504648397902;7188.110430556276
2633;x1, x1_squared, x2, x4_squared, x5, x6, x6_squared;76.26687268622968;0.8689749165076394;7188.115738548689
3830;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5_squared, x6, x6_squared;75.96364723601293;0.8694958522498863;7188.131966419443
2778;x1, x2, x2_squared, x3, x4, x4_squared, x5_squared;76.26943063826225;0.8689705219931295;7188.149277476499
2911;x1, x2_squared, x3, x4, x4_squared, x5_squared, x6;76.26974332468986;0.8689699848036023;7188.153377228969
948;x1, x2, x3, x4, x4_squared;76.57601532795698;0.8684438151392901;7188.160978301881
2652;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5_squared;76.2709766002437;0.8689678660589006;7188.169547017003
3584;x1, x2, x3, x4, x4_squared, x5, x5_squared, x6_squared;76.11875404803989;0.8692293816017496;7188.171740443216
2596;x1, x1_squared, x2, x3, x4_squared, x6, x6_squared;76.27157431715285;0.8689668391922525;7188.177383740665
3821;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6_squared;75.97017495293369;0.8694846377523668;7188.217894843157
3899;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;75.97214680976133;0.8694812501386313;7188.243850176797
2623;x1, x1_squared, x2, x4, x4_squared, x5, x6_squared;76.27734602457186;0.8689569235051418;7188.253053990036
3935;x1, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;75.97339207766184;0.8694791107912989;7188.260241153587
2884;x1, x2, x4, x4_squared, x5, x6, x6_squared;76.27994581973944;0.8689524571048961;7188.287136859972
2857;x1, x2, x3, x4, x4_squared, x6, x6_squared;76.28187932760945;0.868949135373964;7188.312484064206
2584;x1, x1_squared, x2, x3, x4, x4_squared, x6_squared;76.28310277478619;0.8689470335142333;7188.328522438935
3019;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5, x6_squared;76.28559510758612;0.8689427517323575;7188.3611940529
3829;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5, x6, x6_squared;75.98467604697476;0.8694597251397143;7188.408755404564
3135;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;76.29129382195073;0.8689329614459707;7188.435893627746
3145;x1_squared, x2_squared, x3_squared, x4_squared, x5, x6, x6_squared;76.2930595233062;0.8689299280035419;7188.459037565074
1660;x1, x1_squared, x2, x4_squared, x5, x5_squared;76.44587428800837;0.8686673950505212;7188.460031180492
1917;x1, x2, x4_squared, x5, x5_squared, x6;76.44602301047124;0.8686671395480673;7188.461976639545
822;x1, x1_squared, x2, x4_squared, x6;76.59972486663261;0.8684030825882477;7188.470551330022
2521;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5;76.29559024516944;0.8689255802699617;7188.492208077657
3819;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5, x6_squared;75.99165866000045;0.8694477291390594;7188.500646198536
2788;x1, x2, x2_squared, x3, x4_squared, x5, x6;76.29662611420058;0.8689238006660326;7188.505785035327
2662;x1, x1_squared, x2_squared, x3, x4_squared, x5, x6;76.29900630732321;0.8689197115380581;7188.536981119842
980;x1, x2, x4, x4_squared, x6;76.60690610020514;0.8683907453611492;7188.56429705803
3898;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;75.99666430374465;0.8694391295352417;7188.566514992248
2559;x1, x1_squared, x2, x2_squared, x4_squared, x5_squared, x6;76.30159707683241;0.8689152606437276;7188.570936025025
3934;x1, x2, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;75.99739657047245;0.8694378715144816;7188.57615045726
3427;x1, x1_squared, x2, x4_squared, x5, x5_squared, x6, x6_squared;76.14966715121892;0.8691762734594805;7188.577774778639
1907;x1, x2, x4, x4_squared, x5, x5_squared;76.45633885260294;0.8686494171211604;7188.596910358315
2777;x1, x2, x2_squared, x3, x4, x4_squared, x5;76.30480920823805;0.8689097422610959;7188.613032965571
815;x1, x1_squared, x2, x4, x4_squared;76.61220139241871;0.8683816481465925;7188.63341757834
2651;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5;76.3071518149744;0.8689057177058412;7188.643733137705
2909;x1, x2_squared, x3, x4, x4_squared, x5, x6;76.30777491118626;0.8689046472380182;7188.651898737561
2820;x1, x2, x2_squared, x4, x4_squared, x5_squared, x6;76.3082699499962;0.8689037967704544;7188.658386113255
2547;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared;76.30920112033871;0.8689021970369453;7188.670588783578
2694;x1, x1_squared, x2_squared, x4, x4_squared, x5_squared, x6;76.30991422231881;0.8689009719408689;7188.6799336415725
3423;x1, x1_squared, x2, x4, x4_squared, x5, x5_squared, x6_squared;76.15853703211364;0.869161035167364;7188.694247570795
3595;x1, x2, x4, x4_squared, x5, x5_squared, x6, x6_squared;76.16346367116942;0.8691525712921468;7188.758934733972
3678;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6_squared;76.1648849021618;0.8691501296434614;7188.777594832446
1235;x1_squared, x2_squared, x3_squared, x4_squared, x5_squared;76.6249191340956;0.8683597993004768;7188.79940531894
3738;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;76.16908158675183;0.8691429198165808;7188.832693307038
1880;x1, x2, x3, x4_squared, x5_squared, x6;76.47490547030453;0.8686175200136897;7188.839720359305
2153;x1_squared, x2, x3_squared, x4_squared, x5_squared, x6_squared;76.47609661395492;0.8686154736508228;7188.855295852557
3742;x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6, x6_squared;76.17143380019404;0.8691388787571822;7188.863574303291
1626;x1, x1_squared, x2, x3, x4_squared, x5_squared;76.47896993129494;0.8686105373445195;7188.892866590229
2626;x1, x1_squared, x2, x4, x4_squared, x6, x6_squared;76.32647701405028;0.8688725173695322;7188.896956484714
3850;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;76.0219037306311;0.8693957686644125;7188.89857215401
2557;x1, x1_squared, x2, x2_squared, x4_squared, x5, x6;76.33081468188264;0.8688650653360361;7188.953785317262
4037;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5, x5_squared, x6, x6_squared;75.87432287072542;0.869649309865329;7188.955391475386
2523;x1, x1_squared, x2, x2_squared, x3, x4_squared, x6;76.33316334539148;0.8688610303753579;7188.984554376727
1868;x1, x2, x3, x4, x4_squared, x5_squared;76.4874773662609;0.8685959217278374;7189.0040992837385
4033;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6_squared;75.88010758270725;0.8696393718366188;7189.031629275723
3405;x1, x1_squared, x2, x3, x4_squared, x5_squared, x6, x6_squared;76.18484697595812;0.869115835168105;7189.03965074373
2546;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5;76.33813264967169;0.8688524932020705;7189.049652458846
2818;x1, x2, x2_squared, x4, x4_squared, x5, x6;76.33913847338019;0.8688507652154527;7189.06282827344
3327;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5, x5_squared;76.18667878529119;0.8691126881533875;7189.063694728641
3010;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x6_squared;76.33970745284303;0.8688497877192083;7189.070281558266
2779;x1, x2, x2_squared, x3, x4, x4_squared, x6;76.34013524123698;0.8688490527866214;7189.0758852894
4059;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;75.88461423475822;0.8696316294913454;7189.091019257774
2692;x1, x1_squared, x2_squared, x4, x4_squared, x5, x6;76.34151118835737;0.8688466889347944;7189.093909029025
2516;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared;76.34183248661307;0.8688461369503051;7189.098117716731
3542;x1, x2, x2_squared, x3, x4_squared, x5, x5_squared, x6;76.18944324816636;0.8691079388570512;7189.099979454077
3458;x1, x1_squared, x2_squared, x3, x4_squared, x5, x5_squared, x6;76.18969937038179;0.8691074988437992;7189.103341098079
3849;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5, x6, x6_squared;76.03823834063442;0.8693677061050847;7189.113416226147
2653;x1, x1_squared, x2_squared, x3, x4, x4_squared, x6;76.34323382007523;0.8688437294852103;7189.116473584742
3022;x1_squared, x2, x2_squared, x3_squared, x4_squared, x6, x6_squared;76.34396982609677;0.8688424650404123;7189.12611428814
4068;x1, x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;75.88773595615348;0.8696262664314474;7189.13215614986
3138;x1_squared, x2_squared, x3_squared, x4, x4_squared, x6, x6_squared;76.34525965342974;0.8688402491407952;7189.1430090925405
3822;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x6, x6_squared;76.0407247547923;0.8693634344913269;7189.146115214982
3396;x1, x1_squared, x2, x3, x4, x4_squared, x5_squared, x6_squared;76.19498606509849;0.8690984163995839;7189.172727266428
3586;x1, x2, x3, x4, x4_squared, x5_squared, x6, x6_squared;76.19498886607616;0.8690984115875557;7189.172764027085
3532;x1, x2, x2_squared, x3, x4, x4_squared, x5, x5_squared;76.19633549971407;0.8690960980957523;7189.1904373906245
3448;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x5_squared;76.19649320233464;0.8690958271655529;7189.192507076212
3611;x1, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6;76.19895280579338;0.8690916016120827;7189.224786301391
2151;x1_squared, x2, x3_squared, x4_squared, x5, x6_squared;76.50856186377634;0.8685596989491913;7189.279720767209
1234;x1_squared, x2_squared, x3_squared, x4_squared, x5;76.6669713737578;0.8682875543267586;7189.348061096853
1663;x1, x1_squared, x2, x4_squared, x5_squared, x6;76.5148493419561;0.8685488971774069;7189.36189745029
1878;x1, x2, x3, x4_squared, x5, x6;76.51787272402328;0.8685437030626644;7189.401410333898
3404;x1, x1_squared, x2, x3, x4_squared, x5, x6, x6_squared;76.21317941902336;0.8690671605524113;7189.411472401292
1625;x1, x1_squared, x2, x3, x4_squared, x5;76.51987036998509;0.8685402711436712;7189.427516912858
1910;x1, x2, x4, x4_squared, x5_squared, x6;76.52194726983286;0.8685367030679605;7189.454658512192
1651;x1, x1_squared, x2, x4, x4_squared, x5_squared;76.52608844742846;0.8685295886010744;7189.508774562452
3394;x1, x1_squared, x2, x3, x4, x4_squared, x5, x6_squared;76.2238458041495;0.8690488358990921;7189.5514172096855
1867;x1, x2, x3, x4, x4_squared, x5;76.53007897641771;0.8685227329457215;7189.560919197423
3367;x1, x1_squared, x2, x2_squared, x4_squared, x5, x5_squared, x6;76.22498934271164;0.8690468713208905;7189.566419470098
3088;x1_squared, x2, x3_squared, x4_squared, x5, x5_squared, x6_squared;76.37816091018023;0.8687837253872845;7189.57386975737
2548;x1, x1_squared, x2, x2_squared, x4, x4_squared, x6;76.3783880062969;0.868783335240336;7189.576843065136
3585;x1, x2, x3, x4, x4_squared, x5, x6, x6_squared;76.22661140670834;0.8690440846448002;7189.587699194138
3357;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5, x5_squared;76.23109167859113;0.8690363876201703;7189.6464731595515
3562;x1, x2, x2_squared, x4, x4_squared, x5, x5_squared, x6;76.23379133451225;0.8690317496609882;7189.681886637961
3478;x1, x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6;76.23409460680618;0.8690312286447693;7189.685864817261
4044;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;75.93011230448674;0.869553464644998;7189.690408686295
2219;x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared;76.54769134866962;0.8684924752143693;7189.791029321083
3425;x1, x1_squared, x2, x4, x4_squared, x5_squared, x6, x6_squared;76.2422166543439;0.8690172751165954;7189.792400022347
1661;x1, x1_squared, x2, x4_squared, x5, x6;76.55101544221826;0.8684867644828367;7189.834453509555
3873;x1, x1_squared, x2, x3, x4_squared, x5, x5_squared, x6, x6_squared;76.09373886663492;0.869272357222969;7189.843052815135
1132;x1_squared, x2, x2_squared, x3_squared, x4_squared;76.7057852920211;0.8682208727295987;7189.854199474172
1627;x1, x1_squared, x2, x3, x4_squared, x6;76.55399661169021;0.8684816428885558;7189.873396316617
2591;x1, x1_squared, x2, x3, x4_squared, x5, x5_squared;76.40166605565967;0.868743343979991;7189.881569355303
2862;x1, x2, x3, x4_squared, x5, x5_squared, x6;76.40186296410177;0.8687430056949118;7189.884146631409
1229;x1_squared, x2_squared, x3_squared, x4, x4_squared;76.70942830653696;0.8682146140977145;7189.9016916938945
1236;x1_squared, x2_squared, x3_squared, x4_squared, x6;76.71048390767301;0.8682128005943923;7189.915452634321
3671;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6_squared;76.2519299757753;0.8690005878091616;7189.919792734253
3330;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5_squared, x6;76.25318078384295;0.868998438943924;7189.936196224751
1908;x1, x2, x4, x4_squared, x5, x6;76.56006422500394;0.8684712188405644;7189.952652438279
3869;x1, x1_squared, x2, x3, x4, x4_squared, x5, x5_squared, x6_squared;76.10277547148775;0.8692568325021613;7189.961801984953
1869;x1, x2, x3, x4, x4_squared, x6;76.56145200494575;0.8684688346601681;7189.970778956041
1650;x1, x1_squared, x2, x4, x4_squared, x5;76.56206431191163;0.868467782728071;7189.97877651227
3740;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;76.25659600062042;0.8689925716643614;7189.9809830817
2142;x1_squared, x2, x3_squared, x4, x4_squared, x6_squared;76.56252586167909;0.8684669897940659;7189.984804933531
3680;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5_squared, x6, x6_squared;76.2573263710034;0.8689913169014868;7189.990560835281
2154;x1_squared, x2, x3_squared, x4_squared, x6, x6_squared;76.56470925990868;0.8684632387560955;7190.013322371699
2852;x1, x2, x3, x4, x4_squared, x5, x5_squared;76.41234700494222;0.8687249943057193;7190.021359536661
3535;x1, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6;76.26012235461639;0.8689865134531031;7190.027225277764
3951;x1, x2, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;76.10791728249465;0.8692479989654927;7190.029363743142
3318;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5_squared;76.26091812787291;0.8689851463292956;7190.037660208631
1620;x1, x1_squared, x2, x3, x4, x4_squared;76.56664567593754;0.868459912029;7190.038613286545
3451;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5_squared, x6;76.26165231449393;0.8689838850101942;7190.047287460767
4035;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;75.96123437440153;0.8694999975017232;7190.100202542637
3424;x1, x1_squared, x2, x4, x4_squared, x5, x6, x6_squared;76.26601021851235;0.868976398211303;7190.104429935085
3397;x1, x1_squared, x2, x3, x4, x4_squared, x6, x6_squared;76.26897370640228;0.8689713069936547;7190.14328643625
3669;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;76.28107304023477;0.868950520560833;7190.301914166833
3679;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5, x6, x6_squared;76.28309475676477;0.8689470472890466;7190.328417330182
2631;x1, x1_squared, x2, x4_squared, x5, x5_squared, x6;76.43641249104174;0.8686836502435541;7190.336252328435
3739;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;76.28809327727029;0.8689384599228218;7190.393941110546
3328;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5, x6;76.28811431110752;0.8689384237870765;7190.3942168263675
4034;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;75.98408325465195;0.8694607435460138;7190.400953902129
1652;x1, x1_squared, x2, x4, x4_squared, x6;76.59864855618984;0.8684049316697777;7190.456500130669
2621;x1, x1_squared, x2, x4, x4_squared, x5, x5_squared;76.44582395939072;0.8686674815141598;7190.459372824045
2882;x1, x2, x4, x4_squared, x5, x5_squared, x6;76.44598504762041;0.8686672047675463;7190.461480042616
3317;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5;76.29557482629778;0.8689256067592994;7190.492005983759
3533;x1, x2, x2_squared, x3, x4, x4_squared, x5, x6;76.29661786647087;0.8689238148354804;7190.5056769344765
3449;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x6;76.29893297245121;0.8689198375260185;7190.536019968304
3360;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6;76.30064967882842;0.8689168882560605;7190.558519458112
3880;x1, x1_squared, x2, x4, x4_squared, x5, x5_squared, x6, x6_squared;76.14891094027409;0.8691775726159647;7190.56784414167
480;x1_squared, x2, x3_squared, x4_squared;76.9204735787202;0.8678520422046431;7190.649143880605
2075;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5_squared;76.61769021255687;0.8683722184546234;7190.7050592154
3984;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;76.16057693140908;0.8691575306579212;7190.721032118609
2210;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5_squared;76.61949437167239;0.8683691189424707;7190.7286064910895
2594;x1, x1_squared, x2, x3, x4_squared, x5_squared, x6;76.4665750853669;0.868631831461682;7190.730784772758
3081;x1_squared, x2, x3_squared, x4, x4_squared, x5_squared, x6_squared;76.46669914306783;0.8686316183328353;7190.732407149596
3988;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6, x6_squared;76.16310717465844;0.8691531837465909;7190.754254046827
2222;x1_squared, x2_squared, x3_squared, x4_squared, x5_squared, x6;76.62159750020979;0.868365505806354;7190.756055114847
3090;x1_squared, x2, x3_squared, x4_squared, x5_squared, x6, x6_squared;76.47031297807206;0.8686254098308148;7190.7796662787605
4005;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;76.1667502799677;0.8691469249587254;7190.802085842521
2855;x1, x2, x3, x4, x4_squared, x5_squared, x6;76.47396176292054;0.8686191412856055;7190.827380190972
1023;x1, x2_squared, x3_squared, x4, x6_squared;76.7831643105085;0.8680879370000902;7190.862467824995
2582;x1, x1_squared, x2, x3, x4, x4_squared, x5_squared;76.47797503271934;0.8686122465619601;7190.879857719323
4089;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;75.87381045983967;0.8696501901777992;7190.948638036322
3358;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5, x6;76.33075936421167;0.8688651603707767;7190.953060607441
3319;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x6;76.33245790442415;0.8688622423099553;7190.975312728718
3827;x1, x1_squared, x2, x2_squared, x3, x4_squared, x5, x5_squared, x6;76.18044834037065;0.8691233919430822;7190.981912719076
3871;x1, x1_squared, x2, x3, x4, x4_squared, x5_squared, x6, x6_squared;76.18189376749784;0.8691209087258824;7191.0008862673585
3672;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x6, x6_squared;76.33561224142585;0.8688568232170457;7191.016635541001
521;x1_squared, x2_squared, x4_squared, x6_squared;76.95219969096243;0.8677975373277678;7191.061512263082
3817;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5, x5_squared;76.18667282408529;0.8691126983946295;7191.063616483911
3932;x1, x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6;76.18944226422676;0.8691079405474413;7191.099966539695
3896;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6;76.18965473086983;0.8691075755336591;7191.102755198339
3079;x1_squared, x2, x3_squared, x4, x4_squared, x5, x6_squared;76.50347768492624;0.8685684334748753;7191.21326614224
3089;x1_squared, x2, x3_squared, x4_squared, x5, x6, x6_squared;76.50366163658049;0.8685681174493192;7191.21567062683
2074;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5;76.65841851888707;0.8683022479740011;7191.236496340544
2592;x1, x1_squared, x2, x3, x4_squared, x5, x6;76.50857047344384;0.8685596841579409;7191.279833299282
2220;x1_squared, x2_squared, x3_squared, x4_squared, x5, x6;76.66418776922974;0.8682923365081023;7191.3117526968645
2209;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5;76.6644102687488;0.868291954258024;7191.3146549541325
2624;x1, x1_squared, x2, x4, x4_squared, x5_squared, x6;76.5135415959155;0.868551143861034;7191.344805902341
3870;x1, x1_squared, x2, x3, x4, x4_squared, x5, x6, x6_squared;76.21231035457267;0.8690686535891414;7191.400069263247
2853;x1, x2, x3, x4, x4_squared, x5, x6;76.51780959648485;0.8685438115146136;7191.400585329722
1179;x1_squared, x2, x3_squared, x4_squared, x5_squared;76.82450934343946;0.8680169069945195;7191.400787727197
2581;x1, x1_squared, x2, x3, x4, x4_squared, x5;76.51979844613136;0.868540394707528;7191.426576975463
3710;x1_squared, x2, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;76.37332526661548;0.8687920329339229;7191.510555891333
3714;x1_squared, x2, x3_squared, x4_squared, x5, x5_squared, x6, x6_squared;76.37438839042053;0.868790206506794;7191.52447588764
3847;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5, x5_squared, x6;76.2249569321635;0.8690469270016157;7191.5659942741695
1965;x1, x2_squared, x3_squared, x4, x5_squared, x6_squared;76.6865068300109;0.8682539927724892;7191.602837924708
3017;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5, x5_squared;76.54069319623581;0.8685044979114412;7191.6996030190885
3402;x1, x1_squared, x2, x3, x4_squared, x5, x5_squared, x6;76.39205266782733;0.8687598596033411;7191.75573449867
3133;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared;76.54530568436788;0.8684965737417287;7191.759863110374
3143;x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6;76.54569872365225;0.8684958985074724;7191.764997824668
2069;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared;76.70100352912903;0.8682290877102332;7191.7918585187235
2076;x1_squared, x2, x2_squared, x3_squared, x4_squared, x6;76.7023408450973;0.8682267902260147;7191.80929380964
2622;x1, x1_squared, x2, x4, x4_squared, x5, x6;76.55085413461208;0.868487041606335;7191.832346316395
4051;x1, x1_squared, x2, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;76.09297733890531;0.8692736655135918;7191.833045006982
2211;x1_squared, x2_squared, x3_squared, x4, x4_squared, x6;76.70524498905743;0.8682218009601453;7191.84715561347
2583;x1, x1_squared, x2, x3, x4, x4_squared, x6;76.55297969596833;0.8684833899310485;7191.860112588514
3986;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;76.24833856456122;0.8690067577875231;7191.872692342246
3392;x1, x1_squared, x2, x3, x4, x4_squared, x5, x5_squared;76.40161930951217;0.868743424289012;7191.8809575078885
3583;x1, x2, x3, x4, x4_squared, x5, x5_squared, x6;76.40182831665113;0.8687430652185943;7191.883693141702
3082;x1_squared, x2, x3_squared, x4, x4_squared, x6, x6_squared;76.55544165953691;0.868479160322953;7191.892272329266
3820;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6;76.25228774848257;0.8689999731622358;7191.924484705565
1178;x1_squared, x2, x3_squared, x4_squared, x5;76.87241685708118;0.8679346027678778;7192.024190112365
1258;x1_squared, x2_squared, x4_squared, x5_squared, x6_squared;76.87285458996215;0.8679338507508453;7192.029884373748
1256;x1_squared, x2_squared, x4_squared, x5, x6_squared;76.87569141179598;0.8679289771431498;7192.066786470164
1222;x1_squared, x2_squared, x3, x4_squared, x6_squared;76.8903356849938;0.8679038185513412;7192.25726122611
3985;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;76.27829033320047;0.8689553012002988;7192.265433848967
3422;x1, x1_squared, x2, x4, x4_squared, x5, x5_squared, x6;76.43629632361765;0.8686838498170506;7192.334732535596
2149;x1_squared, x2, x3_squared, x4_squared, x5, x5_squared;76.74528113897281;0.8681530195915037;7192.368967455163
3818;x1, x1_squared, x2, x2_squared, x3, x4, x4_squared, x5, x6;76.28806209143323;0.8689385134995159;7192.393532320102
1695;x1, x1_squared, x2_squared, x3_squared, x4, x6_squared;76.7520777636262;0.8681413431154492;7192.457524348994
1966;x1, x2_squared, x3_squared, x4, x6, x6_squared;76.76055089045344;0.8681267864395179;7192.567914313782
1180;x1_squared, x2, x3_squared, x4_squared, x6;76.91433257191879;0.8678625923412954;7192.56930490322
2240;x1_squared, x2_squared, x4_squared, x5, x5_squared, x6_squared;76.76072334368351;0.8681264901680429;7192.570160950035
1173;x1_squared, x2, x3_squared, x4, x4_squared;76.9150762418497;0.8678613147300422;7192.578973664697
3008;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5_squared;76.61239965967415;0.868381307527097;7192.6360055081395
3712;x1_squared, x2, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;76.46037066996334;0.8686424905331456;7192.649642559705
3020;x1_squared, x2, x2_squared, x3_squared, x4_squared, x5_squared, x6;76.61472067135114;0.8683773200717569;7192.666300558678
1963;x1, x2_squared, x3_squared, x4, x5, x6_squared;76.76894813686751;0.86811236012474;7192.677303668605
3136;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6;76.61586038641192;0.8683753620622603;7192.681176375932
4079;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;76.1585656286114;0.8691609860391072;7192.694623057161
1821;x1, x2, x2_squared, x3_squared, x4, x6_squared;76.77172296860503;0.8681075930148889;7192.7134482512465
3395;x1, x1_squared, x2, x3, x4, x4_squared, x5_squared, x6;76.4653311230707;0.8686339685660103;7192.714516587433
1145;x1_squared, x2, x2_squared, x4_squared, x6_squared;76.94204509093224;0.8678149827437122;7192.929543714689
1247;x1_squared, x2_squared, x4, x4_squared, x6_squared;76.9433258880504;0.8678127823578378;7192.9461898339405
