Variables;MSE_Val;R2_Val;AIC_Val;BIC_Val
('x4', 'x5');341.51427861381273;0.44088516156619406;122.66778979194845;125.65498661261043
('x1', 'x5', 'x3^2');309.1808675936817;0.4938202539199087;122.6785287535233;126.66145784773926
('x1', 'x2', 'x6', 'x6^2');279.9394289494619;0.5416932808091386;122.69146509174179;127.67012645951175
('x1', 'x3^2', 'x6^2');309.589664225045;0.4931509868443864;122.7049551374455;126.68788423166146
('x1', 'x6', 'x2^2', 'x5^2');280.1855342106073;0.5412903661670875;122.70904011825687;127.68770148602682
('x1', 'x6', 'x1^2', 'x2^2');280.2001504877166;0.5412664369262732;122.7100834195054;127.68874478727535
('x6', 'x1^2', 'x3^2');310.0219903359267;0.4924431981550891;122.73286463061638;126.71579372483234
('x1', 'x2', 'x1^2', 'x5^2');280.52427600937114;0.5407357903324976;122.7332053341172;127.71186670188716
('x2', 'x1^2', 'x5^2', 'x6^2');280.8476602427269;0.5402063573491429;122.7562477591651;127.73490912693507
('x3', 'x3^2', 'x4^2');310.4811755221425;0.49169143675804217;122.76246546395956;126.74539455817552
('x1', 'x1^2', 'x6^2');310.9914259797472;0.4908560731436059;122.79530685204486;126.77823594626082
('x1', 'x3', 'x2^2');311.1739417297996;0.49055726495170127;122.80704107993733;126.7899701741533
('x3', 'x1^2', 'x2^2');311.5059536771426;0.490013706986716;122.8283690194617;126.81129811367767
('x1', 'x2', 'x5^2', 'x6^2');281.8665094488637;0.5385383342386896;122.82867176228201;127.80733313005197
('x3', 'x1^2', 'x6^2');311.554298435918;0.4899345586942887;122.83147271665365;126.81440181086961
('x1', 'x6', 'x3^2');312.1634249540558;0.48893731876582436;122.87053697209795;126.85346606631391
('x4', 'x6', 'x4^2');312.49677146579836;0.4883915759002203;122.89188275627285;126.87481185048881
('x1', 'x2', 'x5', 'x3^2');282.77560638112607;0.537049993585802;122.89307345619088;127.87173482396084
('x1', 'x1^2', 'x5^2');313.2523394319763;0.4871545873237836;122.94018124013587;126.92311033435183
('x2', 'x5', 'x1^2', 'x3^2');283.7191988304293;0.5355051781186978;122.95970025052505;127.938361618295
('x1', 'x3', 'x6^2');313.63806261227995;0.4865230952687192;122.96479308474048;126.94772217895644
('x3', 'x5', 'x1^2');313.98739163657336;0.4859511864109963;122.98705662156814;126.9699857157841
('x1', 'x1^2', 'x3^2');314.481981515942;0.48514146172944983;123.01853564044174;127.0014647346577
('x1', 'x3', 'x5');315.1329297083126;0.48407575286689997;123.05989097766148;127.04282007187744
('x1', 'x1^2', 'x2^2', 'x5^2');285.1603968108261;0.533145700853995;123.06103635571867;128.03969772348862
('x3', 'x6', 'x1^2');315.39461516276236;0.4836473308952651;123.0764920268371;127.05942112105306
('x1', 'x2', 'x1^2', 'x6^2');285.5715698548883;0.532472543201459;123.08985360368887;128.06851497145882
('x4', 'x6', 'x6^2');315.88220944566996;0.4828490591515018;123.10738778355524;127.0903168777712
('x4', 'x3^2');349.4130623981472;0.4279535581283309;123.12509564455338;126.11229246521536
('x5', 'x4^2');349.8218489428299;0.4272843075663577;123.1484804375392;126.13567725820118
('x3', 'x4');349.84880261995374;0.42724017997997543;123.15002137266788;126.13721819332986
('x1', 'x3', 'x6');317.46635863761264;0.48025554732791664;123.20743711344025;127.19036620765621
('x6', 'x1^2', 'x2^2', 'x6^2');287.4984065265777;0.5293179958169316;123.22434635411588;128.20300772188583
('x1^2', 'x3^2', 'x5^2');318.24217441606635;0.4789854097647518;123.2562529542398;127.23918204845576
('x3', 'x4', 'x6', 'x3^2');288.36925867497996;0.5278922681424403;123.28483614125774;128.2634975090277
('x1', 'x6', 'x2^2', 'x6^2');288.8184721570592;0.5271568320591395;123.3159673347175;128.29462870248744
('x1', 'x2', 'x6', 'x3^2');289.0091851521133;0.5268446036338752;123.32916940281285;128.3078307705828
('x2', 'x6', 'x1^2', 'x3^2');289.15546215409233;0.5266051242110528;123.3392894961656;128.31795086393555
('x1', 'x3', 'x1^2');319.5967895017555;0.47676768288712523;123.34120336955893;127.32413246377489
('x1^2', 'x2^2', 'x5^2', 'x6^2');289.1890913847702;0.5265500676495718;123.3416153920704;128.32027675984034
('x4', 'x6', 'x5^2');320.0729988626231;0.4759880501264019;123.37098182447458;127.35391091869054
('x1', 'x3^2', 'x5^2');320.8418596865014;0.4747292989635935;123.41896705573883;127.4018961499548
('x1', 'x2^2', 'x5^2', 'x6^2');290.40402469650314;0.5245610227257267;123.42546284004683;128.40412420781678
('x3', 'x4', 'x3^2', 'x4^2');290.77813448671424;0.5239485436933436;123.45121103867761;128.42987240644757
('x1', 'x2', 'x1^2', 'x3^2');291.080204532836;0.5234540055272717;123.4719769229489;128.45063829071884
('x4', 'x6', 'x2^2');321.7963733488653;0.47316660368103713;123.47837929206244;127.4613083862784
('x3^2', 'x4^2');355.78241824508063;0.4175258788531324;123.48638718595384;126.47358400661582
('x3', 'x4^2');356.1291838901829;0.4169581666672094;123.50587082248886;126.49306764315084
('x2', 'x4', 'x6');322.55574213225685;0.4719233925439772;123.52551930242012;127.50844839663608
('x2', 'x5', 'x6', 'x1^2', 'x5^2');264.37130888056004;0.5671808445279168;123.5470917604396;129.52148540176356
('x1', 'x2', 'x5', 'x6', 'x5^2');264.5662868564385;0.5668616336301355;123.56183663668068;129.53623027800464
('x1', 'x2', 'x3', 'x5');292.5485218880951;0.5210501294018357;123.57261079422247;128.55127216199242
('x5', 'x1^2', 'x5^2', 'x6^2');292.649996711849;0.5208839984865529;123.57954689002901;128.55820825779895
('x6', 'x4^2', 'x6^2');324.1159947825118;0.4693690032750891;123.62202920621091;127.60495830042687
('x3', 'x1^2', 'x5^2');324.3213937995001;0.4690327314253029;123.6346996060043;127.61762870022027
('x2', 'x3', 'x5', 'x1^2');293.6458966944115;0.5192535470158068;123.64749216828203;128.626153536052
('x1', 'x1^2', 'x2^2', 'x6^2');293.6970386812242;0.5191698192026974;123.65097510704655;128.6296364748165
('x4', 'x5', 'x4^2');325.22373720662404;0.46755544739977484;123.69026735300235;127.67319644721832
('x1', 'x2', 'x5', 'x6', 'x1^2');266.55882421257365;0.5635995234587228;123.71189896003028;129.68629260135424
('x4', 'x4^2', 'x6^2');326.2816386661792;0.4658234893509374;123.75521861379067;127.73814770800664
('x1', 'x5', 'x2^2', 'x3^2');295.3340506233405;0.5164897623943976;123.7621418136245;128.74080318139445
('x1', 'x5', 'x5^2', 'x6^2');295.48719874496675;0.5162390338227343;123.7725103049555;128.75117167272546
('x5', 'x6', 'x1^2', 'x6^2');295.4875230092729;0.5162385029489276;123.772532252717;128.75119362048696
('x4', 'x5', 'x6');326.6079807217806;0.4652892139278648;123.77521232011337;127.75814141432933
('x1', 'x2', 'x3^2', 'x5^2');295.7408324503394;0.5158237938837882;123.78967009492142;128.76833146269138
('x1', 'x3', 'x5^2');326.89096646155525;0.46482591989865063;123.79253358795519;127.77546268217115
('x2', 'x1^2', 'x3^2', 'x5^2');295.85675358399715;0.5156340119918592;123.79750793184827;128.77616929961823
('x5', 'x6', 'x1^2', 'x5^2');295.9972140740151;0.5154040551522754;123.80700084735315;128.7856622151231
('x5', 'x1^2', 'x2^2', 'x3^2');296.10674469361953;0.5152247355790727;123.81440026559596;128.7930616333659
('x2', 'x5', 'x1^2', 'x5^2', 'x6^2');268.1526122905022;0.5609902311992432;123.83112534563092;129.80551898695487
('x1', 'x2', 'x5', 'x1^2', 'x5^2');268.23497220823003;0.5608553945175071;123.83726716701199;129.81166080833594
('x6', 'x4^2', 'x5^2');327.91115917381927;0.46315569724850536;123.85485431037208;127.83778340458804
('x1', 'x2', 'x5', 'x5^2', 'x6^2');268.55140959284694;0.560337334663926;123.86084730480985;129.8352409461338
('x2', 'x1^2', 'x3^2', 'x6^2');296.82648345574745;0.5140464052810392;123.86295474569326;128.8416161134632
('x5', 'x6', 'x1^2', 'x2^2', 'x5^2');268.6475661265147;0.5601799106610287;123.86800714978654;129.8424007911105
('x1', 'x2', 'x3^2', 'x6^2');296.94600702447644;0.5138507256125633;123.87100655491378;128.84966792268372
('x2', 'x5', 'x6', 'x1^2', 'x6^2');268.8977895393627;0.5597702539297941;123.88662685718677;129.86102049851073
('x4', 'x4^2', 'x5^2');328.65919901702006;0.46193103344302444;123.900426892657;127.88335598687296
('x1', 'x5', 'x6', 'x2^2', 'x5^2');269.12893981653497;0.5593918230471977;123.90381189865641;129.87820553998037
('x6', 'x2^2', 'x4^2');329.1352686574208;0.46115162942760146;123.92937634400795;127.91230543822391
('x1', 'x2', 'x5', 'x6', 'x6^2');269.6231566007332;0.5585827091835847;123.94050535571124;129.91489899703518
('x1', 'x5', 'x6', 'x1^2');298.0089231960718;0.5121105576583495;123.94246859336165;128.9211299611316
('x3', 'x4', 'x5', 'x3^2');298.05983583313036;0.5120272053283714;123.9458851547171;128.92454652248705
('x1', 'x2', 'x3', 'x6');298.1529055085843;0.5118748350182171;123.95212921290349;128.93079058067343
('x1', 'x5', 'x6', 'x6^2');298.26882831769973;0.5116850503832893;123.95990376597561;128.93856513374556
('x3', 'x6', 'x3^2', 'x4^2');298.35224207190356;0.5115484883985484;123.96549617689686;128.9441575446668
('x2', 'x3', 'x6', 'x1^2');298.4233831116199;0.5114320188585677;123.97026453787217;128.9489259056421
('x4', 'x5^2', 'x6^2');329.8406871207556;0.45999674380537636;123.97219543181232;127.95512452602829
('x2', 'x6', 'x4^2');329.95145301183913;0.4598154018903369;123.97891063106292;127.96183972527888
('x1', 'x5', 'x6', 'x1^2', 'x2^2');270.6275265443794;0.5569383909985621;124.0148686934786;129.98926233480256
('x1', 'x5', 'x6', 'x5^2');299.189208338471;0.5101782374655396;124.02152354124759;129.00018490901755
('x1', 'x2', 'x3', 'x1^2');299.9323855432769;0.5089615345959573;124.07114135463117;129.04980272240113
('x4', 'x2^2', 'x5^2');331.7874543143165;0.45680956689050745;124.08989132107794;128.0728204152939
('x2', 'x4', 'x5^2');332.06919402376536;0.45634831281712496;124.10686725870359;128.08979635291956
('x4', 'x2^2', 'x4^2');332.1518906068123;0.4562129249590917;124.11184732244368;128.09477641665964
('x2', 'x4', 'x4^2');332.31060608672846;0.45595308170957816;124.12140184109444;128.1043309353104
('x4', 'x2^2', 'x6^2');332.3969087193092;0.4558117901575305;124.12659526112616;128.10952435534213
('x1', 'x6', 'x2^2', 'x3^2');300.9497536205163;0.5072959363362235;124.13886638641924;129.11752775418918
('x6', 'x1^2', 'x2^2', 'x3^2');301.04520801413616;0.507139661851645;124.14520892418139;129.12387029195133
('x3', 'x4', 'x3^2', 'x6^2');301.3028920885386;0.5067177907948586;124.16232089581895;129.1409822635889
('x4', 'x6', 'x4^2', 'x6^2');301.326038279858;0.5066798966866753;124.16385724365519;129.14251861142515
('x2', 'x4', 'x6^2');333.09216312574836;0.45467354476203947;124.16838435662297;128.15131345083893
('x1', 'x5', 'x1^2', 'x2^2', 'x5^2');272.7209169869957;0.5535111677976667;124.16897980398619;130.14337344531015
('x3', 'x4', 'x6', 'x3^2', 'x4^2');272.997519292854;0.5530583244958345;124.18925416608624;130.1636478074102
('x1', 'x5', 'x1^2', 'x5^2');301.84287174615827;0.5058337556082391;124.1981317948927;129.17679316266265
('x1', 'x5', 'x1^2', 'x6^2');302.15454234415154;0.5053234997654998;124.21877232204633;129.19743368981628
('x1', 'x2', 'x5', 'x1^2', 'x6^2');273.59619586732344;0.5520781928375997;124.23306563316066;130.20745927448462
('x4', 'x6', 'x3^2');334.24547465764294;0.45278538478982266;124.23751354190036;128.22044263611633
('x3', 'x4', 'x2^2', 'x3^2');302.8190438276765;0.5042356019443366;124.26270824030453;129.24136960807448
('x3', 'x4', 'x6');334.6790866275845;0.4520754909385293;124.26344244663915;128.2463715408551
('x1', 'x1^2', 'x2^2', 'x3^2');303.1655687558826;0.5036682838514194;124.28558175615173;129.2642431239217
('x2', 'x3', 'x4', 'x3^2');303.5203706848229;0.5030874149519383;124.30897454944551;129.28763591721545
('x5', 'x1^2', 'x3^2', 'x6^2');303.7053716750373;0.5027845380146294;124.32116118667332;129.29982255444327
('x4', 'x5', 'x6', 'x4^2');304.0107004425253;0.5022846647876704;124.34125799221707;129.319919359987
('x5', 'x6', 'x4^2');336.3932944232878;0.449269051867733;124.36561989113487;128.34854898535085
('x5', 'x1^2', 'x2^2', 'x5^2', 'x6^2');275.55310704507775;0.5488744085582997;124.37560752119643;130.35000116252039
('x4^2', 'x5^2', 'x6^2');336.63437310771917;0.44887436655547386;124.37994790208435;128.36287699630032
('x6', 'x1^2', 'x5^2', 'x6^2');304.69139949169073;0.5011702488972398;124.38598918883942;129.36465055660938
('x1', 'x5', 'x3^2', 'x6^2');305.3454914602317;0.5000993931579248;124.42887788812313;129.40753925589308
('x1', 'x5', 'x2^2', 'x5^2', 'x6^2');276.4646171449084;0.5473821171546542;124.44165691695468;130.41605055827864
('x2^2', 'x4^2', 'x5^2');337.8182295370326;0.44693619958075437;124.4501593678273;128.43308846204326
('x2', 'x4^2', 'x5^2');338.18707507559316;0.44633233899098235;124.47198437852745;128.4549134727434
('x2', 'x3', 'x1^2', 'x6^2');306.2547682365333;0.4986107580708736;124.4883466297935;129.46700799756346
('x1', 'x2', 'x3', 'x6^2');306.2643935927169;0.49859499978548283;124.48897520481836;129.4676365725883
('x2^2', 'x4^2', 'x6^2');338.8125283687144;0.4453083694563824;124.50893881500775;128.4918679092237
('x1', 'x2', 'x3', 'x5^2');306.62707250671644;0.49800123497064896;124.51264523296481;129.49130660073476
('x4', 'x5', 'x6^2');338.87816783336774;0.4452009068963294;124.5128131172655;128.49574221148146
('x5', 'x6', 'x1^2', 'x2^2', 'x6^2');277.47559949025583;0.5457269733844649;124.51465999111193;130.48905363243588
('x1', 'x3', 'x5', 'x2^2');306.659417536776;0.49794828085602383;124.51475485257097;129.49341622034092
('x2', 'x3', 'x1^2', 'x5^2');306.8691320554765;0.49760494382274845;124.52842753508966;129.5070889028596
('x2', 'x4^2', 'x6^2');339.5830119679795;0.44404696154433987;124.55436859069106;128.53729768490703
('x6', 'x1^2', 'x3^2', 'x6^2');307.38974389355326;0.49675261693054784;124.56232933012224;129.5409906978922
('x3', 'x5', 'x1^2', 'x2^2');307.5641743173267;0.49646704574271383;124.57367524878613;129.5523366165561
('x3', 'x5', 'x3^2', 'x4^2');307.65113303023134;0.49632468007966324;124.57932912068725;129.5579904884572
('x1', 'x6', 'x5^2', 'x6^2');307.77507158134597;0.49612177236153376;124.58738458221042;129.56604594998038
('x2', 'x4', 'x5');340.231693792475;0.4429849630973939;124.59253675715613;128.5754658513721
('x1', 'x5', 'x6', 'x2^2', 'x6^2');278.63404519941014;0.5438304079227303;124.59798509765358;130.57237873897753
('x1', 'x2', 'x6', 'x1^2', 'x5^2');278.80402242480125;0.5435521273503989;124.61018212835754;130.5845757696815
('x4', 'x5', 'x2^2');340.65725868611696;0.4422882436286868;124.61753730665879;128.60046640087475
('x5', 'x6', 'x1^2', 'x3^2');308.4885789325306;0.494953643904363;124.63369642743488;129.61235779520484
('x2', 'x1^2', 'x2^2');341.49034132374555;0.4409243508326657;124.66638791035771;128.64931700457367
('x3', 'x5', 'x1^2', 'x6^2');309.11328129167;0.49393090377174786;124.674156316721;129.65281768449094
('x1', 'x6', 'x3^2', 'x6^2');309.48089914511297;0.49332905310369557;124.69792750037232;129.67658886814226
('x2', 'x6', 'x1^2', 'x5^2', 'x6^2');280.0541142921601;0.5415055221095209;124.69965699650109;130.67405063782505
('x6', 'x3^2', 'x4^2');342.1955460161896;0.4397698151884196;124.70764691280905;128.69057600702502
('x4', 'x3^2', 'x4^2');342.27464207867763;0.43964032197256275;124.712269236131;128.69519833034695
('x4', 'x6', 'x4^2', 'x5^2');309.7664553620096;0.4928615507822056;124.71637287507171;129.69503424284167
('x3', 'x6', 'x4^2');342.5604181757776;0.4391724596711478;124.72896091155903;128.711890005775
('x1', 'x5', 'x6', 'x3^2');309.97091024405495;0.4925268246360375;124.72956910307471;129.70823047084465
('x3', 'x3^2', 'x4^2', 'x6^2');310.3022307092482;0.49198439874064515;124.75093520615599;129.72959657392593
('x2', 'x4', 'x2^2');342.95639026042795;0.43852418848016805;124.75206593969641;128.73499503391238
('x1', 'x2^2', 'x3^2', 'x5^2');310.4381416597879;0.49176189024272576;124.75969319637292;129.73835456414287
('x1', 'x3', 'x5', 'x6^2');310.50500376049337;0.4916524260271006;124.76400032828714;129.7426616960571
('x3', 'x4', 'x4^2');343.1961437561087;0.43813167271905384;124.76604262817614;128.7489717223921
('x1^2', 'x2^2', 'x3^2', 'x5^2');310.57743803566603;0.4915338392487537;124.7686653627899;129.74732673055985
('x1', 'x2', 'x6', 'x5^2', 'x6^2');281.2234493798652;0.5395911289506434;124.78299093715076;130.7573845784747
('x5', 'x1^2', 'x3^2', 'x5^2');310.8524199199906;0.49108364884251243;124.78636531066024;129.7650266784302
('x1', 'x5', 'x1^2', 'x3^2');311.0853106186708;0.49070236860470273;124.80134370467816;129.78000507244812
('x1', 'x6', 'x1^2', 'x6^2');311.42230210836544;0.4901506583128842;124.8229975136099;129.80165888137986
('x1', 'x3', 'x6', 'x2^2');311.46641723348824;0.49007843462386125;124.82583045142539;129.80449181919533
('x1', 'x2', 'x2^2');344.2289203411762;0.43644084820699525;124.82613804314164;128.8090671373576
('x1', 'x5', 'x1^2', 'x2^2', 'x6^2');281.86943010751304;0.538533552641869;124.82887899821958;130.80327263954354
('x4', 'x5', 'x5^2');344.30994689314304;0.4363081944635101;124.83084520238546;128.81377429660142
('x3', 'x6', 'x1^2', 'x2^2');311.6375608037554;0.4897982445538376;124.83681696928457;129.81547833705451
('x3', 'x6', 'x1^2', 'x6^2');311.7354631429444;0.4896379623812147;124.84309907237424;129.8217604401442
('x1^2', 'x3^2', 'x5^2', 'x6^2');311.78615851710384;0.4895549657462056;124.8463512690911;129.82501263686106
('x3', 'x2^2', 'x3^2', 'x4^2');311.8154577340264;0.48950699812680654;124.84823062387021;129.82689199164017
('x1', 'x2', 'x5', 'x6', 'x3^2');282.14786574162997;0.5380777078812475;124.8486256023599;130.82301924368386
('x1^2', 'x2^2', 'x3^2', 'x6^2');311.972998069289;0.48924907878166324;124.85833278829126;129.83699415606122
('x1', 'x2^2', 'x3^2', 'x6^2');312.331024756186;0.4886629304249622;124.88127204308101;129.85993341085097
('x3', 'x4', 'x5', 'x3^2', 'x4^2');282.6911849229593;0.5371882053470638;124.88710164952833;130.86149529085228
('x4', 'x6', 'x2^2', 'x4^2');312.4534524859246;0.4884624961690054;124.88911012073915;129.8677714885091
('x2', 'x5', 'x6', 'x1^2', 'x3^2');282.791568834738;0.5370238604334534;124.89420240810432;130.86859604942828
('x1', 'x6', 'x1^2', 'x5^2');312.62061392357407;0.48818882550263343;124.89980718533468;129.87846855310463
('x2', 'x3', 'x3^2', 'x4^2');312.6885175049148;0.4880776562125396;124.90415086612836;129.8828122338983
('x2', 'x4', 'x6', 'x4^2');312.8116584966911;0.487876054229744;124.91202558770907;129.89068695547903
('x1', 'x5', 'x3^2', 'x5^2');312.97419815241216;0.48760995017776576;124.92241506248861;129.90107643025857
('x1', 'x6', 'x1^2', 'x2^2', 'x5^2');283.2563588263651;0.5362629230514819;124.92704698351024;130.90144062483418
('x1', 'x3', 'x1^2', 'x2^2');313.5289696534099;0.4867016983195799;124.95783525983208;129.93649662760203
('x1', 'x1^2', 'x5^2', 'x6^2');313.6469076799056;0.4865086144435644;124.96535710702987;129.94401847479983
('x1', 'x3', 'x6', 'x6^2');313.67611584060415;0.4864607958981255;124.96721950707735;129.9458808748473
('x1', 'x2', 'x5', 'x1^2', 'x3^2');283.83009854260075;0.535323617116608;124.96751629146429;130.94190993278823
('x1', 'x2', 'x5', 'x3^2', 'x5^2');284.13277812631094;0.5348280810376183;124.98883315035054;130.9632267916745
('x1', 'x3^2', 'x5^2', 'x6^2');314.02481875925776;0.48588991207793586;124.98944046838572;129.96810183615568
('x3', 'x4', 'x5', 'x6', 'x3^2');284.4669882309337;0.5342809243289512;125.01234424992428;130.98673789124823
('x4', 'x3^2', 'x6^2');347.5863218512949;0.4309442317536313;125.02026084723605;129.003189941452
('x2', 'x5', 'x1^2', 'x3^2', 'x5^2');284.6661491043021;0.5339548653425226;125.02634173968075;131.0007353810047
('x4', 'x3^2', 'x5^2');347.750084966119;0.4306761246986116;125.02968150269123;129.0126105969072
('x5', 'x4^2', 'x6^2');347.768001786871;0.4306467919269903;125.03071191849766;129.01364101271363
('x4', 'x6', 'x5^2', 'x6^2');314.7167537275194;0.48475710114670156;125.03346079583842;130.01212216360838
('x3', 'x5', 'x6', 'x1^2');314.9703293505653;0.48434195629804244;125.04956883702698;130.02823020479693
('x3', 'x4', 'x6^2');348.34087240077326;0.42970890885505697;125.06363037504798;129.04655946926394
('x1', 'x2', 'x6', 'x1^2', 'x6^2');285.21144398140666;0.5330621282705953;125.06461627794246;131.03900991926642
('x2', 'x5', 'x4^2');348.42326189445504;0.42957402375263753;125.068360210584;129.05128930479998
('x3', 'x4', 'x5^2');348.59706089154514;0.42928948631375663;125.0783340374588;129.06126313167476
('x5', 'x2^2', 'x4^2');348.8293733583552;0.42890915273627384;125.09165802198211;129.07458711619807
('x2', 'x2^2', 'x4^2');348.9058044875858;0.4287840224528652;125.09603969181691;129.07896878603287
('x4', 'x6', 'x2^2', 'x6^2');315.7307235443528;0.48309706639612915;125.09779419252445;130.0764555602944
('x1', 'x6', 'x1^2', 'x3^2');316.0625578235978;0.48255379930293496;125.11880323580138;130.09746460357132
('x1', 'x1^2', 'x3^2', 'x6^2');316.15111439662365;0.48240881768102273;125.12440618793585;130.1030675557058
('x1', 'x3', 'x5', 'x6');316.2893960467395;0.4821824279594079;125.13315209526063;130.1118134630306
('x3', 'x4', 'x6', 'x3^2', 'x6^2');286.3190017832568;0.5312488746521784;125.14213160168381;131.11652524300777
('x2', 'x4', 'x6', 'x6^2');316.5866881041503;0.48169571214383033;125.15194200290436;130.13060337067432
('x3', 'x1^2', 'x5^2', 'x6^2');316.9836017444281;0.4810458994719946;125.17700086052835;130.1556622282983
('x1', 'x3', 'x5', 'x1^2');317.16852506586315;0.48074314969120513;125.18866514856643;130.16732651633637
('x1', 'x2', 'x1^2', 'x5^2', 'x6^2');287.0453279755028;0.5300597596515517;125.19280280971458;131.16719645103854
('x3', 'x5', 'x1^2', 'x5^2');317.68241833284003;0.4799018222008753;125.22104398549261;130.19970535326257
('x1', 'x2', 'x5', 'x3^2', 'x6^2');287.93009127606393;0.5286112571413395;125.25435424090759;131.22874788223154
('x2', 'x5', 'x1^2', 'x3^2', 'x6^2');288.1236142465822;0.5282944283257663;125.26779208366032;131.24218572498427
('x6', 'x1^2', 'x3^2', 'x5^2');318.5418835791747;0.4784947367510535;125.27507937939765;130.2537407471676
('x3', 'x4', 'x3^2', 'x4^2', 'x6^2');288.28127720241844;0.5280363082306501;125.27873320939378;131.25312685071773
('x2', 'x4', 'x3^2');352.3181116766526;0.4231975164056053;125.29068987674853;129.2736189709645
('x4', 'x5', 'x4^2', 'x6^2');318.81125695055573;0.4780537283995743;125.29198513354183;130.27064650131177
('x3', 'x4', 'x5');352.45795200267713;0.42296857487610595;125.29862660077004;129.281555694986
('x1', 'x3', 'x5^2', 'x6^2');319.11623341563984;0.47755443194938263;125.3111080898605;130.28976945763046
('x4', 'x5', 'x3^2');352.8027677661072;0.42240405496600975;125.31818338487781;129.30111247909377
('x6', 'x1^2', 'x2^2', 'x5^2', 'x6^2');289.26076384640976;0.526432728084818;125.34657156667105;131.320965207995
('x1', 'x3', 'x5', 'x5^2');319.69995804897366;0.47659877906897896;125.34765849691622;130.32631986468618
('x4', 'x6', 'x2^2', 'x5^2');319.80227800441713;0.4764312645346277;125.35405847180596;130.3327198395759
('x2', 'x4', 'x6', 'x5^2');320.0523314070549;0.47602188613796703;125.36969036140646;130.34835172917641
('x5', 'x4^2', 'x5^2');353.730215485088;0.42088567106809927;125.37069038872144;129.3536194829374
('x2', 'x3', 'x4');354.0508042357739;0.42036081474797404;125.38880835253667;129.37173744675263
('x1', 'x3', 'x1^2', 'x6^2');320.38540383705833;0.475476591989084;125.39049316184766;130.36915452961762
('x3', 'x4', 'x3^2', 'x5^2');320.708055646258;0.47494835810409597;125.41062450660988;130.38928587437982
('x4', 'x2^2', 'x3^2');354.57718967194216;0.4194990355295716;125.41852129289529;129.40145038711125
('x3', 'x4', 'x6', 'x2^2', 'x3^2');290.42258673392377;0.5245306336286865;125.42674115870936;131.4011348000333
('x3^2', 'x4^2', 'x6^2');354.74167300451427;0.4192297493600755;125.42779685818336;129.41072595239933
('x3^2', 'x4^2', 'x5^2');354.8102721770847;0.4191174412731513;125.43166404074836;129.41459313496432
('x4', 'x5', 'x6', 'x6^2');321.1580214334816;0.4742116903739928;125.4386656121926;130.41732697996255
('x1', 'x6', 'x2^2', 'x5^2', 'x6^2');290.61204668108246;0.5242204566481652;125.43978409577215;131.4141777370961
('x4', 'x6', 'x3^2', 'x4^2');321.22167134053853;0.47410748504575617;125.4426289944714;130.42129036224136
('x3', 'x4', 'x2^2', 'x3^2', 'x4^2');290.67084292636105;0.5241241975596349;125.44383006007149;131.41822370139545
('x1', 'x6', 'x3^2', 'x5^2');321.2468553537414;0.4740662546892094;125.44419694758781;130.42285831535776
('x2', 'x3', 'x4', 'x6', 'x3^2');290.75331465370573;0.5239891778272335;125.44950383380947;131.42389747513343
('x2', 'x3', 'x4', 'x3^2', 'x4^2');290.9428470082855;0.5236788823038985;125.4625369169741;131.43693055829806
('x3', 'x4^2', 'x6^2');355.38950029877776;0.4181691499191521;125.46428743898483;129.4472165332008
('x1', 'x3', 'x6', 'x1^2');321.6572930332196;0.4733943009490025;125.4697334283381;130.44839479610806
('x3', 'x4^2', 'x5^2');355.663805392698;0.41772006752970914;125.47971835564506;129.46264744986104
('x3', 'x4', 'x6', 'x4^2');322.26263264335864;0.47240326080949735;125.50733684853529;130.48599821630523
('x1', 'x2', 'x6', 'x1^2', 'x3^2');291.7910679750301;0.5222902055823789;125.5207605105552;131.49515415187915
('x3', 'x1^2', 'x2^2', 'x6^2');322.5202235775111;0.47198154223856303;125.52331686074382;130.50197822851376
('x3', 'x4', 'x2^2');356.48378006792257;0.4163776346161605;125.52577482227224;129.5087039164882
('x4', 'x5', 'x6', 'x4^2', 'x6^2');291.99606447832457;0.5219545927134699;125.53480648726998;131.50920012859393
('x1', 'x3', 'x2^2', 'x6^2');322.805427193729;0.47151461718216525;125.54099498244538;130.51965635021534
('x1', 'x2', 'x3', 'x5', 'x6');292.2418646783516;0.5215521775064602;125.55163526214149;131.52602890346543
('x3', 'x4', 'x5', 'x6', 'x3^2', 'x4^2');264.5789661931561;0.5668408754781512;125.56279511351833;132.53292102839626
('x4', 'x4^2', 'x5^2', 'x6^2');323.2118418060651;0.4708492498621347;125.56615930454356;130.5448206723135
('x1', 'x3', 'x2^2', 'x5^2');323.27093355695996;0.4707525069824857;125.56981550410904;130.548476871879
('x6', 'x4^2', 'x5^2', 'x6^2');323.4869142662577;0.47039891116835464;125.5831732526422;130.56183462041216
('x3', 'x1^2', 'x2^2', 'x5^2');323.4910955480745;0.47039206572482906;125.5834317641683;130.56209313193824
('x2', 'x4', 'x5', 'x4^2');323.7527620100349;0.4699636748470116;125.59960288564966;130.5782642534196
('x2', 'x3', 'x5', 'x6', 'x1^2');293.0538433476732;0.5202228353648897;125.60712715651877;131.58152079784273
('x6', 'x2^2', 'x4^2', 'x6^2');324.2613855971007;0.46913097468624476;125.6309987243604;130.60966009213035
('x5', 'x6', 'x1^2', 'x5^2', 'x6^2');293.4510083118894;0.519572611234582;125.63421406117442;131.60860770249838
('x1', 'x2', 'x3', 'x5', 'x1^2');293.5598695905483;0.5193943874821927;125.64163206884719;131.61602571017113
