test;variables_used;mse;r_squared;aic
3920;x1, x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6;213.44646810550003;0.6134317015157438;840.126313276993
2509;x4, x4_squared, x5, x5_squared, x6, x6_squared;226.65194025325465;0.589515555494927;840.1292604329844
3122;x1_squared, x2_squared, x3, x4, x4_squared, x5_squared, x6_squared;222.19674444737987;0.5975842646067591;840.1440292055605
3635;x1_squared, x2, x2_squared, x3, x3_squared, x4, x4_squared, x6_squared;217.88421045830034;0.6053946019766424;840.1840843404432
3656;x1_squared, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6_squared;217.8879011364601;0.6053879178689636;840.185778197421
3601;x1, x2_squared, x3, x3_squared, x4, x4_squared, x6, x6_squared;217.9409647424198;0.6052918155157632;840.2101288590574
1477;x2_squared, x3, x4, x4_squared, x6;231.53485510695995;0.5806722136331757;840.2607490619416
2336;x2, x2_squared, x3_squared, x4, x4_squared, x5_squared;227.0147630407391;0.5888584549635664;840.2892117197795
1707;x1, x1_squared, x2_squared, x4, x4_squared, x5_squared;227.0388741493574;0.5888147878543568;840.2998320988123
3300;x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;222.55569158106687;0.5969341831884682;840.3054435936762
3301;x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;222.5567835638073;0.5969322055220598;840.3059342484213
2482;x3, x3_squared, x4, x4_squared, x5, x5_squared;227.05480982263623;0.588785927099905;840.3068507708828
1709;x1, x1_squared, x2_squared, x4, x4_squared, x6_squared;227.06090259390928;0.5887748926131555;840.3095341271758
3614;x1, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;218.18679068526447;0.6048466054483762;840.3228600328105
3294;x3, x3_squared, x4, x4_squared, x5, x5_squared, x6;222.60311020342596;0.596848304343414;840.326747731592
393;x1, x2_squared, x4, x4_squared;236.40204226779935;0.5718573558570322;840.3410990938656
3137;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6_squared;222.66942023239358;0.5967282116789723;840.3565317514564
3922;x1, x2, x2_squared, x3, x3_squared, x4, x4_squared, x6, x6_squared;214.00955999892497;0.6124118979225357;840.3897753325566
3205;x2, x2_squared, x3, x4, x4_squared, x5_squared, x6;222.74937808295064;0.596583401738969;840.3924340760634
3671;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6_squared;218.34270422506052;0.6045642337964834;840.3942932570226
3935;x1, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;214.0345280840777;0.6123666787615931;840.401441460358
3256;x2, x3, x4, x4_squared, x5_squared, x6, x6_squared;222.80585384565836;0.5964811197022162;840.41778481104
2373;x2, x3, x3_squared, x4, x4_squared, x6_squared;227.42993398927945;0.5881065478058523;840.4719274899305
1567;x3_squared, x4, x4_squared, x5, x6_squared;232.04338052420084;0.5797512342090436;840.4801405614243
1497;x2_squared, x3_squared, x4, x4_squared, x6;232.09951971258712;0.5796495617347909;840.5043310375175
3719;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6;218.58318179205196;0.6041287100573435;840.5043703199615
1552;x3, x4, x4_squared, x5, x6_squared;232.15768028266783;0.5795442283797135;840.5293863604658
2300;x2, x2_squared, x3, x3_squared, x4, x4_squared;227.68673759057683;0.5876414563378168;840.5847792682055
3620;x1, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;218.7775221388429;0.6037767444434234;840.5932399224816
3993;x1_squared, x2, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;214.53572194509417;0.6114589773609398;840.6353326786423
3220;x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6;223.35163622232426;0.5954926650017797;840.6624440002552
3965;x1_squared, x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6;214.59732437972042;0.6113474105191581;840.6640428586561
3941;x1, x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;214.61064558257237;0.6113232847757529;840.6702502004524
3262;x2, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;223.39973729145697;0.5954055501920809;840.6839777087877
2318;x2, x2_squared, x3, x4, x4_squared, x6_squared;227.92128909352297;0.587216665165559;840.6877412486491
2547;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared;223.51555422103354;0.5951957966468503;840.7358071871558
513;x1_squared, x2_squared, x4, x4_squared;237.42764547039584;0.5699999079991845;840.773999281764
980;x1, x2, x4, x4_squared, x6;232.7450787452572;0.5784804036829132;840.7820838391351
3721;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x6, x6_squared;219.25975635037196;0.6029033804553647;840.8134195419018
2549;x1, x1_squared, x2, x2_squared, x4, x4_squared, x6_squared;223.70505857667013;0.5948525893922911;840.8205547866876
2625;x1, x1_squared, x2, x4, x4_squared, x5_squared, x6_squared;223.70880964158735;0.5948457959194575;840.8222315630165
2338;x2, x2_squared, x3_squared, x4, x4_squared, x6_squared;228.34321801370152;0.5864525187910494;840.8726905637407
3734;x1_squared, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;219.44575891224702;0.6025665152240216;840.8982156370267
1476;x2_squared, x3, x4, x4_squared, x5_squared;233.02521777579005;0.5779730499218821;840.9023744915897
1530;x3, x3_squared, x4, x4_squared, x5;233.05520501795152;0.5779187406738471;840.915242331875
3980;x1_squared, x2, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;215.2337029850525;0.6101948789413884;840.9601494818609
3967;x1_squared, x2, x2_squared, x3, x3_squared, x4, x4_squared, x6, x6_squared;215.28547101846772;0.6101011229717028;840.9841986005949
2694;x1, x1_squared, x2_squared, x4, x4_squared, x5_squared, x6;224.0771742236493;0.5941786587633664;840.9867586712465
2449;x2_squared, x3, x4, x4_squared, x5_squared, x6;228.66755154072933;0.5858651253298347;841.0146275171278
2696;x1, x1_squared, x2_squared, x4, x4_squared, x6, x6_squared;224.37441879457995;0.5936403255267559;841.1193235317971
1496;x2_squared, x3_squared, x4, x4_squared, x5_squared;233.59084916463107;0.5769486471032538;841.1448143499517
1582;x4, x4_squared, x5, x6, x6_squared;233.61177674150872;0.5769107456197726;841.1537730225839
3740;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;220.04690625475286;0.601477790227101;841.1717800284508
979;x1, x2, x4, x4_squared, x5_squared;233.66130674154988;0.5768210429040999;841.1749726174149
649;x2, x4, x4_squared, x5_squared;238.38519895566913;0.5682657035178679;841.1764914755696
1190;x1_squared, x2, x4, x4_squared, x6;233.67771888911975;0.576791319217328;841.1819962754776
927;x1, x2, x2_squared, x4, x4_squared;233.7314380366613;0.5766940296268959;841.2049821956215
650;x2, x4, x4_squared, x6;238.51326499132898;0.5680337658805855;841.2301993603376
3986;x1_squared, x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;215.82083229754676;0.6091315416965248;841.2325649780582
3243;x2, x3, x3_squared, x4, x4_squared, x6, x6_squared;224.70157557627797;0.5930478189298507;841.2650257486495
3184;x2, x2_squared, x3, x3_squared, x4, x4_squared, x6;224.70568542513973;0.5930403756711469;841.2668547573097
1460;x2_squared, x3, x3_squared, x4, x4_squared;233.8842927900481;0.5764171976771502;841.2703584217637
2464;x2_squared, x3_squared, x4, x4_squared, x5_squared, x6;229.29295286860918;0.5847324744626916;841.2877522563289
1478;x2_squared, x3, x4, x4_squared, x6_squared;233.98498981743194;0.5762348274609377;841.3134033630248
3600;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;220.48316252405982;0.6006876958993479;841.3698397945536
981;x1, x2, x4, x4_squared, x6_squared;234.16335354019986;0.5759117967664797;841.3896030266268
3921;x1, x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;216.33654389378128;0.6081975475384842;841.4712335138505
2505;x3_squared, x4, x4_squared, x5, x6, x6_squared;229.7559430109253;0.5838939629936628;841.489469460515
1498;x2_squared, x3_squared, x4, x4_squared, x6_squared;234.41519395996224;0.5754556940095629;841.4970942659738
3242;x2, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;225.22657303299914;0.5920970073499986;841.4983953195959
2499;x3, x4, x4_squared, x5, x6, x6_squared;229.82052077121486;0.5837770076036926;841.5175726232327
1189;x1_squared, x2, x4, x4_squared, x5_squared;234.490136722056;0.575319966788197;841.529059252434
2483;x3, x3_squared, x4, x4_squared, x5, x6;229.86559213627592;0.583695379825746;841.5371822498627
3425;x1, x1_squared, x2, x4, x4_squared, x5_squared, x6, x6_squared;220.87150458181728;0.5999843779675518;841.5458171601141
1036;x1, x2_squared, x4, x4_squared, x6;234.5737420634158;0.5751685509562063;841.564706995109
3360;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6;220.92997429008062;0.599878484738974;841.5722859300938
1137;x1_squared, x2, x2_squared, x4, x4_squared;234.6915924785439;0.5749551146091162;841.6149346206892
3183;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared;225.49176492116567;0.5916167240363872;841.6160705488631
3207;x2, x2_squared, x3, x4, x4_squared, x6, x6_squared;225.5114182571365;0.5915811303031517;841.6247859356791
3362;x1, x1_squared, x2, x2_squared, x4, x4_squared, x6, x6_squared;221.12887267081064;0.5995182641680152;841.6622732227447
228;x2_squared, x4, x4_squared;244.43627551128247;0.5573067291723881;841.6831709498192
2428;x2_squared, x3, x3_squared, x4, x4_squared, x6;230.34819211988187;0.5828213533957614;841.7469109355358
3206;x2, x2_squared, x3, x4, x4_squared, x5_squared, x6_squared;225.84379174160466;0.5909791758482829;841.7720639717732
1191;x1_squared, x2, x4, x4_squared, x6_squared;235.09442816272687;0.5742255475828473;841.7864321813727
3295;x3, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;225.89446957806638;0.5908873943108053;841.7945007857486
3222;x2, x2_squared, x3_squared, x4, x4_squared, x6, x6_squared;226.03453084698492;0.5906337323650728;841.8564845368561
3720;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;221.68403622993577;0.5985128194101971;841.913017425923
3783;x2, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;221.69092838354015;0.5985003371793343;841.9161263762044
3755;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6;221.72528576583443;0.5984381132646838;841.9316230501042
597;x2, x2_squared, x4, x4_squared;240.19841208355993;0.5649818322977941;841.9342365223885
3956;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;217.36080665270492;0.6063425273292848;841.9435742657397
651;x2, x4, x4_squared, x6_squared;240.24624806822922;0.5648951975768541;841.954149735624
3221;x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6_squared;226.31164290362048;0.590131860691234;841.9790066702938
3966;x1_squared, x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;217.4889238327835;0.6061104970654481;842.0024990734624
1246;x1_squared, x2_squared, x4, x4_squared, x6;235.61033532918583;0.5732911992317876;842.0056385345082
4065;x1, x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;213.3582237460886;0.613591518973354;842.0849621098884
1035;x1, x2_squared, x4, x4_squared, x5_squared;236.03078988642375;0.5725297230442263;842.1839328545495
1448;x2, x4, x4_squared, x5_squared, x6;236.08599624190288;0.5724297400035487;842.2073195916252
2451;x2_squared, x3, x4, x4_squared, x6, x6_squared;231.42606850062322;0.5808692347114943;842.2137530401214
2695;x1, x1_squared, x2_squared, x4, x4_squared, x5_squared, x6_squared;226.89500160674265;0.5890753523157454;842.236442889451
2427;x2_squared, x3, x3_squared, x4, x4_squared, x5_squared;231.6271881425265;0.5805049912622943;842.3006197888873
3796;x3, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;222.55103335848725;0.5969426195949945;842.3033505124806
1037;x1, x2_squared, x4, x4_squared, x6_squared;236.368859961998;0.5719174516159702;842.3270617215572
3269;x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6;227.2282991422476;0.5884717243319577;842.3832301583714
3770;x2, x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;222.74772197434834;0.5965864010815682;842.391690588125
2450;x2_squared, x3, x4, x4_squared, x5_squared, x6_squared;231.86198844566013;0.5800797494933788;842.4019383676501
2484;x3, x3_squared, x4, x4_squared, x5, x6_squared;231.91678394720148;0.5799805105414138;842.42556838483
1910;x1, x2, x4, x4_squared, x5_squared, x6;231.92061250570765;0.579973576721611;842.4272192040764
2466;x2_squared, x3_squared, x4, x4_squared, x6, x6_squared;231.95272648578856;0.5799154157843622;842.4410652165253
3185;x2, x2_squared, x3, x3_squared, x4, x4_squared, x6_squared;227.39691339038524;0.5881663507008954;842.4574074152505
4001;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;218.56183410979236;0.6041673723846283;842.4946034547337
1834;x1, x2, x2_squared, x4, x4_squared, x6;232.20213153100124;0.5794637236818085;842.5485315351077
1245;x1_squared, x2_squared, x4, x4_squared, x5_squared;236.97072264993275;0.5708274310723597;842.5813666790986
2465;x2_squared, x3_squared, x4, x4_squared, x5_squared, x6_squared;232.3349100796916;0.5792232513137341;842.6056975048422
1912;x1, x2, x4, x4_squared, x6, x6_squared;232.33544789569908;0.5792222772867532;842.605928987655
4075;x1_squared, x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;214.50706769350282;0.6115108724584801;842.6219753854649
3776;x2, x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;223.34108583985747;0.595511772572098;842.6577202239555
3361;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6_squared;223.49243054341613;0.5952376754410535;842.7254612074748
706;x2_squared, x4, x4_squared, x6;242.17090869860266;0.5614094861867955;842.7520777591694
1247;x1_squared, x2_squared, x4, x4_squared, x6_squared;237.39062310639017;0.5700669584047807;842.7584049516672
2162;x1_squared, x2, x4, x4_squared, x5_squared, x6;232.72411057259293;0.5785183786885485;842.7730743608884
705;x2_squared, x4, x4_squared, x5_squared;242.53228880013984;0.5607549984728634;842.9011917614548
3481;x1, x1_squared, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;223.96749162864734;0.5943773025474477;842.9377981074668
2086;x1_squared, x2, x2_squared, x4, x4_squared, x6;233.1718259153083;0.5777075310798956;842.965269847249
3284;x2_squared, x3, x4, x4_squared, x5_squared, x6, x6_squared;228.58906555474195;0.5860072696076355;842.9802984407082
2429;x2_squared, x3, x3_squared, x4, x4_squared, x6_squared;233.27341652130534;0.5775235425227139;843.0088293472121
1833;x1, x2, x2_squared, x4, x4_squared, x5_squared;233.27528753798939;0.577520153964719;843.0096314142494
2164;x1_squared, x2, x4, x4_squared, x6, x6_squared;233.28735950784323;0.5774982906802748;843.0148062690874
1371;x2, x2_squared, x4, x4_squared, x5_squared;238.32817249233602;0.5683689829166552;843.1525666322484
1450;x2, x4, x4_squared, x6, x6_squared;238.3296474256222;0.5683663116967663;843.1531854968614
1449;x2, x4, x4_squared, x5_squared, x6_squared;238.35410920576177;0.568322009493922;843.1634488128736
1911;x1, x2, x4, x4_squared, x5_squared, x6_squared;233.65673298505925;0.5768293263359128;843.1730151682682
1372;x2, x2_squared, x4, x4_squared, x6;238.39139140961532;0.568254488497977;843.1790891089566
1835;x1, x2, x2_squared, x4, x4_squared, x6_squared;233.7307929039767;0.5766951980127979;843.20470618073
3290;x2_squared, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;229.1816454305888;0.5849340609649472;843.23919670249
3757;x2, x2_squared, x3, x3_squared, x4, x4_squared, x6, x6_squared;224.67534843442598;0.5930953183412481;843.2533530790126
1980;x1, x2_squared, x4, x4_squared, x5_squared, x6;233.8975932235204;0.5763931095487208;843.2760450179632
2085;x1_squared, x2, x2_squared, x4, x4_squared, x5_squared;234.13875110967166;0.575956353698212;843.3790959499742
3850;x1, x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;220.6572800406602;0.6003723554173719;843.4487795193405
3296;x3, x3_squared, x4, x4_squared, x5, x6, x6_squared;229.7299313076583;0.5839410722288818;843.4781473700009
3756;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;225.18659641386594;0.5921694081433901;843.4806442315062
1982;x1, x2_squared, x4, x4_squared, x6, x6_squared;234.41739622609722;0.5754517055328259;843.4980337339977
2163;x1_squared, x2, x4, x4_squared, x5_squared, x6_squared;234.4875233661474;0.5753246997807636;843.5279447618598
707;x2_squared, x4, x4_squared, x6_squared;244.21793667232498;0.5577021579382888;843.5938076135197
2087;x1_squared, x2, x2_squared, x4, x4_squared, x6_squared;234.69132938091911;0.5749555910995545;843.6148225170685
2232;x1_squared, x2_squared, x4, x4_squared, x5_squared, x6;234.816741094662;0.5747284606474938;843.6682451202621
1518;x2_squared, x4, x4_squared, x5_squared, x6;239.65158318751094;0.5659721823269319;843.7063198241906
3271;x2_squared, x3, x3_squared, x4, x4_squared, x6, x6_squared;230.34791433585266;0.5828218564844303;843.7467903423616
4010;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;221.65834909943155;0.59855934081868;843.9014294833382
1373;x2, x2_squared, x4, x4_squared, x6_squared;240.1660809989582;0.5650403864283615;843.9207754589185
2234;x1_squared, x2_squared, x4, x4_squared, x6, x6_squared;235.46472287417174;0.5735549148110264;843.9438171932522
3270;x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6_squared;230.9958930469732;0.5816483162050563;844.0276997755658
2423;x2, x4, x4_squared, x5_squared, x6, x6_squared;235.85850932491314;0.5728417366564269;844.1109154882084
2358;x2, x2_squared, x4, x4_squared, x5_squared, x6;235.97232456525205;0.572635608327437;844.1591595767128
1981;x1, x2_squared, x4, x4_squared, x5_squared, x6_squared;235.98486887410593;0.5726128896000093;844.1644754439276
2820;x1, x2, x2_squared, x4, x4_squared, x5_squared, x6;231.4483402248578;0.5808288988717023;844.2233762657014
2885;x1, x2, x4, x4_squared, x5_squared, x6, x6_squared;231.50361191012868;0.5807287975136468;844.24725420175
3791;x2_squared, x3, x3_squared, x4, x4_squared, x5_squared, x6, x6_squared;227.22315626659213;0.5884810384832251;844.3809668250298
2822;x1, x2, x2_squared, x4, x4_squared, x6, x6_squared;231.8848001652064;0.580038435679715;844.4117763741334
2233;x1_squared, x2_squared, x4, x4_squared, x5_squared, x6_squared;236.91859158144055;0.5709218445270494;844.5593653099446
3030;x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6;232.29165801861757;0.579301584189437;844.5870795160448
3095;x1_squared, x2, x4, x4_squared, x5_squared, x6, x6_squared;232.32597391240236;0.5792394354137318;844.6018511869797
1520;x2_squared, x4, x4_squared, x6, x6_squared;242.14653027700126;0.5614536374207881;844.7420106339082
1519;x2_squared, x4, x4_squared, x5_squared, x6_squared;242.28509653549472;0.561202683056218;844.7992184026016
3032;x1_squared, x2, x2_squared, x4, x4_squared, x6, x6_squared;232.8681868721055;0.5782574452074335;844.834963831527
2821;x1, x2, x2_squared, x4, x4_squared, x5_squared, x6_squared;233.27524199024663;0.5775202364552543;845.0096118889289
2360;x2, x2_squared, x4, x4_squared, x6, x6_squared;238.23987351568096;0.5685288992903785;845.1155104433557
2359;x2, x2_squared, x4, x4_squared, x5_squared, x6_squared;238.28371263360947;0.568449503208658;845.1339100018777
2941;x1, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;233.7351828553452;0.5766872474664806;845.2065843714845
3031;x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6_squared;234.1383719063815;0.5759570404651186;845.3789339931876
3151;x1_squared, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;234.66478859837133;0.5750036585388567;845.6035130735312
2479;x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;239.60749703482904;0.5660520258079706;845.6879221955903
3235;x2, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;235.77923029867026;0.572985317192344;846.0772968778517
3565;x1, x2, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;231.11865632552906;0.5814259822768874;846.0808308797955
3685;x1_squared, x2, x2_squared, x4, x4_squared, x5_squared, x6, x6_squared;231.9749255586048;0.5798752115219884;846.4506352745874
338;x1, x1_squared, x5, x5_squared;253.09748704393382;0.5416205956199961;847.1651805202852
85;x1, x1_squared, x5;258.28986968360744;0.5322167833202972;847.1959546553536
319;x1, x1_squared, x3, x5;254.0856621726594;0.5398309329401382;847.5548529219255
325;x1, x1_squared, x3_squared, x5;254.2945733921054;0.5394525783327637;847.637039921573
873;x1, x1_squared, x3, x5, x5_squared;249.39009162210561;0.548334979571836;847.6895370005226
888;x1, x1_squared, x3_squared, x5, x5_squared;249.6259454654424;0.5479078297589629;847.7840645681235
910;x1, x1_squared, x5, x5_squared, x6;249.72364136734618;0.5477308948164312;847.8231938297578
1757;x1, x1_squared, x3, x5, x5_squared, x6;245.13804101526338;0.5560357767916031;847.9698551000818
1777;x1, x1_squared, x3_squared, x5, x5_squared, x6;245.405011019861;0.5555522731696428;848.0787018281509
30;x1_squared, x5;266.24046646955884;0.517817628821472;848.2276976104803
339;x1, x1_squared, x5, x6;255.90908017497387;0.5365285798919169;848.2699292239724
874;x1, x1_squared, x3, x5, x6;250.86841168083694;0.5456576259721668;848.2805611819126
889;x1, x1_squared, x3_squared, x5, x6;251.0968590057146;0.5452438899452601;848.3715823556831
173;x1_squared, x5, x5_squared;261.4517169693498;0.5264904298408273;848.4126694125955
580;x1_squared, x5, x5_squared, x6;256.60397629316077;0.5352700685077039;848.5411014547049
154;x1_squared, x3, x5;262.12746969437427;0.525266588643419;848.6707977406306
20;x1, x5;267.4340230312544;0.5156560042544573;848.6749959450235
1295;x1_squared, x3, x5, x5_squared, x6;251.92245027758293;0.543748679384775;848.6998369566304
160;x1_squared, x3_squared, x5;262.30823688905383;0.5249392050727782;848.7397355339843
128;x1, x5, x5_squared;262.45422182887427;0.5246748148943339;848.795374019993
1315;x1_squared, x3_squared, x5, x5_squared, x6;252.1658306345729;0.5433078984652258;848.7963995569198
174;x1_squared, x5, x6;262.597413022395;0.5244154844096061;848.8499176829649
460;x1, x5, x5_squared, x6;257.4419011774587;0.5337525208075444;848.8671134560343
544;x1_squared, x3, x5, x6;257.4651023814826;0.5337105016069368;848.8761252596723
559;x1_squared, x3_squared, x5, x6;257.66908355045086;0.533341075707737;848.9553206169987
543;x1_squared, x3, x5, x5_squared;257.81245554285755;0.5330814177820431;849.0109470498505
558;x1_squared, x3_squared, x5, x5_squared;258.01973234513093;0.5327060232323874;849.0913130364239
1085;x1, x3, x5, x5_squared, x6;252.92232995947822;0.5419378188409116;849.0959511796287
295;x5, x5_squared, x6;263.2659842452483;0.5232046494760141;849.104193446045
330;x1, x1_squared, x4, x5;258.0706199273867;0.5326138618288225;849.1110334525087
904;x1, x1_squared, x4_squared, x5, x5_squared;253.02913931220854;0.5417443787239886;849.1381723651787
898;x1, x1_squared, x4, x5, x5_squared;253.08988557048852;0.5416343624847366;849.1621770974986
911;x1, x1_squared, x5, x5_squared, x6_squared;253.09746382715863;0.5416206376673973;849.1651713472284
340;x1, x1_squared, x5, x6_squared;258.2767224109131;0.5322405940625421;849.1908644025582
1105;x1, x3_squared, x5, x5_squared, x6;253.16306270372743;0.5415018329557393;849.1910864140757
334;x1, x1_squared, x4_squared, x5;258.27818352960793;0.5322379478619619;849.1914301192625
109;x1, x3, x5;263.4964676346476;0.5227872259765307;849.1917028739797
129;x1, x5, x6;263.6495853809862;0.5225099177259178;849.2497959773119
115;x1, x3_squared, x5;263.67379539789295;0.5224660714860386;849.2589782050704
424;x1, x3, x5, x6;258.6773492769026;0.5315150273793018;849.3458595822597
73;x5, x5_squared;269.239644563635;0.5123858820094085;849.3478921404036
860;x1, x1_squared, x3, x3_squared, x5;253.70818324353203;0.5405145768937796;849.4061788085756
439;x1, x3_squared, x5, x6;258.8784614731374;0.5311507974147913;849.4235757250136
1735;x1, x1_squared, x3, x3_squared, x5, x5_squared;248.80911894588098;0.5493871666654309;849.4563078314452
423;x1, x3, x5, x5_squared;258.9899908403638;0.5309488089813337;849.4666481958129
875;x1, x1_squared, x3, x5, x6_squared;254.03838908269074;0.5399165482146164;849.5362460128496
865;x1, x1_squared, x3, x4, x5;254.03930110668654;0.5399148964676124;849.5366050225103
869;x1, x1_squared, x3, x4_squared, x5;254.06056930149043;0.5398763780983455;849.5449766817273
438;x1, x3_squared, x5, x5_squared;259.19374214477654;0.5305797993848768;849.5452887636052
1795;x1, x1_squared, x5, x5_squared, x6, x6_squared;249.12074798645438;0.5488227820258442;849.5814777005195
1751;x1, x1_squared, x3, x4_squared, x5, x5_squared;249.13985499634848;0.5487881777319928;849.5891471850379
890;x1, x1_squared, x3_squared, x5, x6_squared;254.23389356172504;0.5395624742658782;849.6131750508287
880;x1, x1_squared, x3_squared, x4, x5;254.24103461168997;0.5395495412641806;849.6159838618711
884;x1, x1_squared, x3_squared, x4_squared, x5;254.27406493359277;0.5394897207600061;849.6289747531853
1758;x1, x1_squared, x3, x5, x5_squared, x6_squared;249.29200793973706;0.5485126168152106;849.6501998421527
1745;x1, x1_squared, x3, x4, x5, x5_squared;249.37098755327526;0.5483695785391902;849.6818763912098
1771;x1, x1_squared, x3_squared, x4_squared, x5, x5_squared;249.3927261713057;0.5483302081965558;849.690593391844
2722;x1, x1_squared, x3, x3_squared, x5, x5_squared, x6;244.55719277135563;0.5570877385285105;849.7326265235151
1778;x1, x1_squared, x3_squared, x5, x5_squared, x6_squared;249.51170053126904;0.5481147362971963;849.738287641825
1791;x1, x1_squared, x4_squared, x5, x5_squared, x6;249.5855443672161;0.5479809993172922;849.767878603202
1765;x1, x1_squared, x3_squared, x4, x5, x5_squared;249.6115194671637;0.5479339563735565;849.7782853551053
2736;x1, x1_squared, x3, x4_squared, x5, x5_squared, x6;244.7092028253318;0.5568124363956635;849.7947644754512
1787;x1, x1_squared, x4, x5, x5_squared, x6;249.72267882648026;0.5477326380534502;849.8228083865871
2740;x1, x1_squared, x3, x5, x5_squared, x6, x6_squared;244.8763504008155;0.5565097190238373;849.8630457312506
2751;x1, x1_squared, x3_squared, x4_squared, x5, x5_squared, x6;245.00103926075022;0.5562838977167306;849.9139518825689
2732;x1, x1_squared, x3, x4, x5, x5_squared, x6;245.04780180886206;0.5561992070736066;849.933036734663
2755;x1, x1_squared, x3_squared, x5, x5_squared, x6, x6_squared;245.17495875249918;0.555968915873295;849.9849139450738
912;x1, x1_squared, x5, x6, x6_squared;255.28927938386846;0.5376510877476028;850.0274397545819
2747;x1, x1_squared, x3_squared, x4, x5, x5_squared, x6;245.32654064817814;0.5556943891687134;850.0467208511443
1736;x1, x1_squared, x3, x3_squared, x5, x6;250.50822077013632;0.5463099599682029;850.1368803841439
165;x1_squared, x4, x5;266.07041421421616;0.5181256067963932;850.1638055251225
1759;x1, x1_squared, x3, x5, x6, x6_squared;250.60916024951936;0.5461271506523997;850.1771661473488
755;x3, x5, x5_squared, x6;260.8953259487403;0.5274980976276871;850.1996343285151
899;x1, x1_squared, x4, x5, x6;255.74642847484094;0.5368231548807842;850.2063506235812
175;x1_squared, x5, x6_squared;266.2398051195655;0.5178188265781927;850.2274492069135
169;x1_squared, x4_squared, x5;266.2401735113723;0.5178181593917304;850.2275875752359
1752;x1, x1_squared, x3, x4_squared, x5, x6;250.8025639635532;0.545776881353881;850.2543098256019
905;x1, x1_squared, x4_squared, x5, x6;255.90673013282105;0.5365328360026149;850.2690109083966
1746;x1, x1_squared, x3, x4, x5, x6;250.85582524230745;0.5456804209997422;850.2755439084361
775;x3_squared, x5, x5_squared, x6;261.1036705493791;0.5271207692114235;850.2794600036983
